sku,produto,quantidade_vendida,primeiro_nome,sobrenome,data,loja,preco_unitario,faturamento,dia,mes_num,mes,ano,semana,nome_completo
HL4379,Televisão,3,Isabella,Santos,2018-09-04,Belo Horizonte,2500.0,7500.0,4,9,Set,2018,Ter,Isabella Santos
HL4379,Televisão,1,Gabriel,Ribeiro,2018-07-29,Belo Horizonte,2500.0,2500.0,29,7,Jul,2018,Dom,Gabriel Ribeiro
HL8851,Notebook,1,Gustavo,Aragão,2018-10-22,Belo Horizonte,3500.0,3500.0,22,10,Out,2018,Seg,Gustavo Aragão
HL1918,iPhone,3,Carolina,Silva,2018-11-24,Belo Horizonte,5300.0,15900.0,24,11,Nov,2018,Sáb,Carolina Silva
HL4379,Televisão,3,Livia,Corrêa,2018-04-11,Belo Horizonte,2500.0,7500.0,11,4,Abr,2018,Qua,Livia Corrêa
HL2714,Tablet,2,Rebeca,Manhães,2018-09-13,Belo Horizonte,1600.0,3200.0,13,9,Set,2018,Qui,Rebeca Manhães
HL7348,SmartWatch,3,Patrícia,Fernandes,2018-02-22,Belo Horizonte,1400.0,4200.0,22,2,Fev,2018,Qui,Patrícia Fernandes
HL1918,iPhone,4,Giuseppe,Bhering,2018-09-06,Belo Horizonte,5300.0,21200.0,6,9,Set,2018,Qui,Giuseppe Bhering
HL1918,iPhone,4,Paulo,Campos,2018-04-21,Belo Horizonte,5300.0,21200.0,21,4,Abr,2018,Sáb,Paulo Campos
HL1918,iPhone,3,Lucas,Junior,2018-06-12,Belo Horizonte,5300.0,15900.0,12,6,Jun,2018,Ter,Lucas Junior
HL2714,Tablet,4,Gustavo,Thome,2018-08-08,Belo Horizonte,1600.0,6400.0,8,8,Ago,2018,Qua,Gustavo Thome
HL4379,Televisão,5,Deysiane,Bach,2018-09-28,Belo Horizonte,2500.0,12500.0,28,9,Set,2018,Sex,Deysiane Bach
HL9962,Android,2,Bruna,Londero,2018-01-06,Belo Horizonte,3400.0,6800.0,6,1,Jan,2018,Sáb,Bruna Londero
HL4379,Televisão,2,Juliana,Guimarães,2018-05-31,Belo Horizonte,2500.0,5000.0,31,5,Mai,2018,Qui,Juliana Guimarães
HL1918,iPhone,4,Mateus,Maia,2018-03-30,Belo Horizonte,5300.0,21200.0,30,3,Mar,2018,Sex,Mateus Maia
HL9962,Android,2,Adrielle,Vieira,2018-10-01,Belo Horizonte,3400.0,6800.0,1,10,Out,2018,Seg,Adrielle Vieira
HL1918,iPhone,4,Fernanda,Junior,2018-04-24,Belo Horizonte,5300.0,21200.0,24,4,Abr,2018,Ter,Fernanda Junior
HL1918,iPhone,1,José,Seixas,2018-10-18,Belo Horizonte,5300.0,5300.0,18,10,Out,2018,Qui,José Seixas
HL1918,iPhone,4,Rafael,Wajnsztok,2018-09-06,Belo Horizonte,5300.0,21200.0,6,9,Set,2018,Qui,Rafael Wajnsztok
HL4379,Televisão,5,Cícero,Ramos,2018-06-24,Belo Horizonte,2500.0,12500.0,24,6,Jun,2018,Dom,Cícero Ramos
HL1918,iPhone,5,Luiz,Campista,2018-02-11,Belo Horizonte,5300.0,26500.0,11,2,Fev,2018,Dom,Luiz Campista
HL4379,Televisão,4,Carolina,Rocha,2018-06-05,Belo Horizonte,2500.0,10000.0,5,6,Jun,2018,Ter,Carolina Rocha
HL1918,iPhone,4,Natalia,Accioly,2018-02-20,Belo Horizonte,5300.0,21200.0,20,2,Fev,2018,Ter,Natalia Accioly
HL7348,SmartWatch,3,Philipe,Morete,2018-02-02,Belo Horizonte,1400.0,4200.0,2,2,Fev,2018,Sex,Philipe Morete
HL4379,Televisão,1,Breno,Costa,2018-08-29,Belo Horizonte,2500.0,2500.0,29,8,Ago,2018,Qua,Breno Costa
HL9962,Android,1,Bruno,Temporal,2018-02-02,Belo Horizonte,3400.0,3400.0,2,2,Fev,2018,Sex,Bruno Temporal
HL9962,Android,5,Breno,Farias,2018-11-11,Belo Horizonte,3400.0,17000.0,11,11,Nov,2018,Dom,Breno Farias
HL9962,Android,3,Lívia,Tanaka,2018-05-11,Belo Horizonte,3400.0,10200.0,11,5,Mai,2018,Sex,Lívia Tanaka
HL8851,Notebook,1,Gustavo,Accardo,2018-09-16,Belo Horizonte,3500.0,3500.0,16,9,Set,2018,Dom,Gustavo Accardo
HL9962,Android,5,Thales,Santos,2018-06-28,Belo Horizonte,3400.0,17000.0,28,6,Jun,2018,Qui,Thales Santos
HL4379,Televisão,3,Mônica,Rotolo,2018-09-06,Belo Horizonte,2500.0,7500.0,6,9,Set,2018,Qui,Mônica Rotolo
HL1148,Câmera,5,Alex,Fernandes,2018-09-25,Belo Horizonte,2100.0,10500.0,25,9,Set,2018,Ter,Alex Fernandes
HL1918,iPhone,4,Khaio,Mesquita,2018-11-28,Belo Horizonte,5300.0,21200.0,28,11,Nov,2018,Qua,Khaio Mesquita
HL9962,Android,1,Pedro,Macckione,2018-08-31,Belo Horizonte,3400.0,3400.0,31,8,Ago,2018,Sex,Pedro Macckione
HL1148,Câmera,1,Arthur,Pereira,2018-11-04,Belo Horizonte,2100.0,2100.0,4,11,Nov,2018,Dom,Arthur Pereira
HL1918,iPhone,4,Thiago,Veloso,2018-01-09,Belo Horizonte,5300.0,21200.0,9,1,Jan,2018,Ter,Thiago Veloso
HL9962,Android,4,Paloma,Sperandei,2018-04-03,Belo Horizonte,3400.0,13600.0,3,4,Abr,2018,Ter,Paloma Sperandei
HL1918,iPhone,1,Carolina,Silva,2018-08-22,Belo Horizonte,5300.0,5300.0,22,8,Ago,2018,Qua,Carolina Silva
HL8851,Notebook,5,Thainá,Binello,2018-09-18,Belo Horizonte,3500.0,17500.0,18,9,Set,2018,Ter,Thainá Binello
HL7348,SmartWatch,5,Raphael,Ferman,2018-09-03,Belo Horizonte,1400.0,7000.0,3,9,Set,2018,Seg,Raphael Ferman
HL1148,Câmera,3,Maike,Pereira,2018-02-07,Belo Horizonte,2100.0,6300.0,7,2,Fev,2018,Qua,Maike Pereira
HL8851,Notebook,1,Matheus,Figueiredo,2018-03-13,Belo Horizonte,3500.0,3500.0,13,3,Mar,2018,Ter,Matheus Figueiredo
HL2714,Tablet,4,Ives,Barbosa,2018-01-21,Belo Horizonte,1600.0,6400.0,21,1,Jan,2018,Dom,Ives Barbosa
HL7348,SmartWatch,3,Larissa,Jesus,2018-06-22,Belo Horizonte,1400.0,4200.0,22,6,Jun,2018,Sex,Larissa Jesus
HL8851,Notebook,3,Eric,Júnior,2018-03-15,Belo Horizonte,3500.0,10500.0,15,3,Mar,2018,Qui,Eric Júnior
HL1918,iPhone,1,Aline,Andrade,2018-02-27,Belo Horizonte,5300.0,5300.0,27,2,Fev,2018,Ter,Aline Andrade
HL1918,iPhone,5,Andressa,Rotsztejn,2018-08-21,Belo Horizonte,5300.0,26500.0,21,8,Ago,2018,Ter,Andressa Rotsztejn
HL1918,iPhone,5,Bruno,Mota,2018-04-20,Belo Horizonte,5300.0,26500.0,20,4,Abr,2018,Sex,Bruno Mota
HL7348,SmartWatch,5,Victoria,Mazza,2018-02-23,Belo Horizonte,1400.0,7000.0,23,2,Fev,2018,Sex,Victoria Mazza
HL1918,iPhone,3,Bernardo,Soares,2018-12-16,Belo Horizonte,5300.0,15900.0,16,12,Dez,2018,Dom,Bernardo Soares
HL1148,Câmera,4,Pedro,Martins,2018-07-20,Belo Horizonte,2100.0,8400.0,20,7,Jul,2018,Sex,Pedro Martins
HL7348,SmartWatch,1,Alon,Pestana,2018-01-07,Belo Horizonte,1400.0,1400.0,7,1,Jan,2018,Dom,Alon Pestana
HL4379,Televisão,2,Raphael,Filho,2018-07-11,Belo Horizonte,2500.0,5000.0,11,7,Jul,2018,Qua,Raphael Filho
HL8851,Notebook,5,Thomáz,Rodriguez,2018-05-19,Belo Horizonte,3500.0,17500.0,19,5,Mai,2018,Sáb,Thomáz Rodriguez
HL1918,iPhone,2,Bernardo,Nauenberg,2018-10-06,Belo Horizonte,5300.0,10600.0,6,10,Out,2018,Sáb,Bernardo Nauenberg
HL4379,Televisão,4,Luiza,Marques,2018-07-01,Belo Horizonte,2500.0,10000.0,1,7,Jul,2018,Dom,Luiza Marques
HL7348,SmartWatch,2,William,Mendonça,2018-11-12,Belo Horizonte,1400.0,2800.0,12,11,Nov,2018,Seg,William Mendonça
HL8851,Notebook,5,Anízio,Carvalho,2018-01-09,Belo Horizonte,3500.0,17500.0,9,1,Jan,2018,Ter,Anízio Carvalho
HL7348,SmartWatch,2,Jônatas,Castro,2018-07-04,Belo Horizonte,1400.0,2800.0,4,7,Jul,2018,Qua,Jônatas Castro
HL1918,iPhone,1,Pedro,Costa,2018-09-20,Belo Horizonte,5300.0,5300.0,20,9,Set,2018,Qui,Pedro Costa
HL1918,iPhone,4,Luiz,Mendonça,2018-07-28,Belo Horizonte,5300.0,21200.0,28,7,Jul,2018,Sáb,Luiz Mendonça
HL1918,iPhone,5,Henrique,Oliveira,2018-01-21,Belo Horizonte,5300.0,26500.0,21,1,Jan,2018,Dom,Henrique Oliveira
HL1918,iPhone,2,Cassio,Faria,2018-12-23,Belo Horizonte,5300.0,10600.0,23,12,Dez,2018,Dom,Cassio Faria
HL1918,iPhone,1,Mateus,Polastri,2018-10-24,Belo Horizonte,5300.0,5300.0,24,10,Out,2018,Qua,Mateus Polastri
HL1918,iPhone,1,Paula,Cavalcanti,2018-06-18,Belo Horizonte,5300.0,5300.0,18,6,Jun,2018,Seg,Paula Cavalcanti
HL7348,SmartWatch,2,David,Vasconcelos,2018-11-04,Belo Horizonte,1400.0,2800.0,4,11,Nov,2018,Dom,David Vasconcelos
HL1918,iPhone,2,Fabio,Ramos,2018-04-26,Belo Horizonte,5300.0,10600.0,26,4,Abr,2018,Qui,Fabio Ramos
HL1148,Câmera,3,Natali,Rangel,2018-11-23,Belo Horizonte,2100.0,6300.0,23,11,Nov,2018,Sex,Natali Rangel
HL1918,iPhone,2,Marina,Cormack,2018-07-15,Belo Horizonte,5300.0,10600.0,15,7,Jul,2018,Dom,Marina Cormack
HL1918,iPhone,1,Eric,Carvalho,2018-09-20,Belo Horizonte,5300.0,5300.0,20,9,Set,2018,Qui,Eric Carvalho
HL1148,Câmera,4,Bruna,Rangel,2018-06-25,Belo Horizonte,2100.0,8400.0,25,6,Jun,2018,Seg,Bruna Rangel
HL2714,Tablet,2,Lucas,Reis,2018-10-29,Belo Horizonte,1600.0,3200.0,29,10,Out,2018,Seg,Lucas Reis
HL1918,iPhone,3,Luiza,Marques,2018-04-17,Belo Horizonte,5300.0,15900.0,17,4,Abr,2018,Ter,Luiza Marques
HL1918,iPhone,3,Thales,Portillo,2018-10-28,Belo Horizonte,5300.0,15900.0,28,10,Out,2018,Dom,Thales Portillo
HL1918,iPhone,3,Roger,Rosa,2018-12-24,Belo Horizonte,5300.0,15900.0,24,12,Dez,2018,Seg,Roger Rosa
HL8851,Notebook,1,Stefan,Santos,2018-08-21,Belo Horizonte,3500.0,3500.0,21,8,Ago,2018,Ter,Stefan Santos
HL4379,Televisão,2,Pedro,Costa,2018-04-18,Belo Horizonte,2500.0,5000.0,18,4,Abr,2018,Qua,Pedro Costa
HL1918,iPhone,2,Marina,Perdomo,2018-01-01,Belo Horizonte,5300.0,10600.0,1,1,Jan,2018,Seg,Marina Perdomo
HL1918,iPhone,2,Bárbara,Lima,2018-10-08,Belo Horizonte,5300.0,10600.0,8,10,Out,2018,Seg,Bárbara Lima
HL1148,Câmera,3,Luiza,Farias,2018-04-28,Belo Horizonte,2100.0,6300.0,28,4,Abr,2018,Sáb,Luiza Farias
HL4379,Televisão,2,Felipe,Paulo,2018-01-10,Belo Horizonte,2500.0,5000.0,10,1,Jan,2018,Qua,Felipe Paulo
HL1918,iPhone,5,Luiz,Marinho,2018-02-06,Belo Horizonte,5300.0,26500.0,6,2,Fev,2018,Ter,Luiz Marinho
HL9962,Android,3,Pedro,Rodrigues,2018-11-18,Belo Horizonte,3400.0,10200.0,18,11,Nov,2018,Dom,Pedro Rodrigues
HL4379,Televisão,1,Luiz,Xavier,2018-03-06,Belo Horizonte,2500.0,2500.0,6,3,Mar,2018,Ter,Luiz Xavier
HL4379,Televisão,2,Leonardo,Faria,2018-12-19,Belo Horizonte,2500.0,5000.0,19,12,Dez,2018,Qua,Leonardo Faria
HL8851,Notebook,3,Vivianne,Rodrigues,2018-02-19,Belo Horizonte,3500.0,10500.0,19,2,Fev,2018,Seg,Vivianne Rodrigues
HL2714,Tablet,4,Priscila,Vogel,2018-02-27,Belo Horizonte,1600.0,6400.0,27,2,Fev,2018,Ter,Priscila Vogel
HL8851,Notebook,1,Laura,Araujo,2018-07-03,Belo Horizonte,3500.0,3500.0,3,7,Jul,2018,Ter,Laura Araujo
HL8851,Notebook,5,Michelle,Pereira,2018-09-02,Belo Horizonte,3500.0,17500.0,2,9,Set,2018,Dom,Michelle Pereira
HL1148,Câmera,5,Leandro,Rodrigues,2018-06-18,Belo Horizonte,2100.0,10500.0,18,6,Jun,2018,Seg,Leandro Rodrigues
HL4379,Televisão,2,Julia,Aliani,2018-05-19,Belo Horizonte,2500.0,5000.0,19,5,Mai,2018,Sáb,Julia Aliani
HL8851,Notebook,1,Felipe,Cavalcanti,2018-11-13,Belo Horizonte,3500.0,3500.0,13,11,Nov,2018,Ter,Felipe Cavalcanti
HL7348,SmartWatch,2,Livia,Cozendey,2018-08-15,Belo Horizonte,1400.0,2800.0,15,8,Ago,2018,Qua,Livia Cozendey
HL1918,iPhone,3,Natália,Appel,2018-09-01,Belo Horizonte,5300.0,15900.0,1,9,Set,2018,Sáb,Natália Appel
HL1918,iPhone,5,Andressa,Nóbrega,2018-08-09,Belo Horizonte,5300.0,26500.0,9,8,Ago,2018,Qui,Andressa Nóbrega
HL1918,iPhone,4,Joao,Silva,2018-11-24,Belo Horizonte,5300.0,21200.0,24,11,Nov,2018,Sáb,Joao Silva
HL9962,Android,1,José,Carvalho,2018-04-12,Belo Horizonte,3400.0,3400.0,12,4,Abr,2018,Qui,José Carvalho
HL4379,Televisão,3,Henrique,Lencastre,2018-02-21,Belo Horizonte,2500.0,7500.0,21,2,Fev,2018,Qua,Henrique Lencastre
HL4379,Televisão,1,Julie,Ferreira,2018-02-25,Belo Horizonte,2500.0,2500.0,25,2,Fev,2018,Dom,Julie Ferreira
HL4379,Televisão,3,Lara,Moreira,2018-11-20,Belo Horizonte,2500.0,7500.0,20,11,Nov,2018,Ter,Lara Moreira
HL1918,iPhone,5,Gustavo,Thome,2018-07-06,Belo Horizonte,5300.0,26500.0,6,7,Jul,2018,Sex,Gustavo Thome
HL1918,iPhone,2,Luis,Silva,2018-12-04,Belo Horizonte,5300.0,10600.0,4,12,Dez,2018,Ter,Luis Silva
HL9962,Android,3,Miguel,Carneiro,2018-02-12,Belo Horizonte,3400.0,10200.0,12,2,Fev,2018,Seg,Miguel Carneiro
HL4379,Televisão,4,Laura,Araujo,2018-01-03,Belo Horizonte,2500.0,10000.0,3,1,Jan,2018,Qua,Laura Araujo
HL1148,Câmera,4,Bárbara,Lima,2018-07-01,Belo Horizonte,2100.0,8400.0,1,7,Jul,2018,Dom,Bárbara Lima
HL4379,Televisão,2,Rafael,Carneiro,2018-08-30,Belo Horizonte,2500.0,5000.0,30,8,Ago,2018,Qui,Rafael Carneiro
HL1918,iPhone,1,Paula,Calbucci,2018-07-07,Belo Horizonte,5300.0,5300.0,7,7,Jul,2018,Sáb,Paula Calbucci
HL1918,iPhone,2,Pedro,Macckione,2018-07-30,Belo Horizonte,5300.0,10600.0,30,7,Jul,2018,Seg,Pedro Macckione
HL8851,Notebook,5,Brenno,Miranda,2018-05-23,Belo Horizonte,3500.0,17500.0,23,5,Mai,2018,Qua,Brenno Miranda
HL4379,Televisão,3,Pedro,Macckione,2018-09-30,Belo Horizonte,2500.0,7500.0,30,9,Set,2018,Dom,Pedro Macckione
HL8851,Notebook,4,Wendela,Mariz,2018-07-16,Belo Horizonte,3500.0,14000.0,16,7,Jul,2018,Seg,Wendela Mariz
HL8851,Notebook,3,Pedro,Sena,2018-10-05,Belo Horizonte,3500.0,10500.0,5,10,Out,2018,Sex,Pedro Sena
HL7348,SmartWatch,4,João,Abraçado,2018-06-25,Belo Horizonte,1400.0,5600.0,25,6,Jun,2018,Seg,João Abraçado
HL1918,iPhone,1,Marcela,Johnson,2018-08-26,Belo Horizonte,5300.0,5300.0,26,8,Ago,2018,Dom,Marcela Johnson
HL2714,Tablet,3,Beatriz,Rocha,2018-02-17,Belo Horizonte,1600.0,4800.0,17,2,Fev,2018,Sáb,Beatriz Rocha
HL1918,iPhone,2,Daniel,Nauenberg,2018-01-19,Belo Horizonte,5300.0,10600.0,19,1,Jan,2018,Sex,Daniel Nauenberg
HL4379,Televisão,5,Juliana,Souza,2018-03-31,Belo Horizonte,2500.0,12500.0,31,3,Mar,2018,Sáb,Juliana Souza
HL1918,iPhone,4,Thales,Gouvêa,2018-06-04,Belo Horizonte,5300.0,21200.0,4,6,Jun,2018,Seg,Thales Gouvêa
HL7348,SmartWatch,5,Pedro,Oliveira,2018-11-21,Belo Horizonte,1400.0,7000.0,21,11,Nov,2018,Qua,Pedro Oliveira
HL7348,SmartWatch,5,Guilherme,Assis,2018-07-21,Belo Horizonte,1400.0,7000.0,21,7,Jul,2018,Sáb,Guilherme Assis
HL1918,iPhone,4,Eduardo,Nunes,2018-07-10,Belo Horizonte,5300.0,21200.0,10,7,Jul,2018,Ter,Eduardo Nunes
HL8851,Notebook,1,Gabrielle,Silva,2018-05-20,Belo Horizonte,3500.0,3500.0,20,5,Mai,2018,Dom,Gabrielle Silva
HL9962,Android,5,Guilherme,Marchesi,2018-05-03,Belo Horizonte,3400.0,17000.0,3,5,Mai,2018,Qui,Guilherme Marchesi
HL9962,Android,4,Adriana,Passos,2018-07-05,Belo Horizonte,3400.0,13600.0,5,7,Jul,2018,Qui,Adriana Passos
HL2714,Tablet,5,Thales,Santos,2018-05-10,Belo Horizonte,1600.0,8000.0,10,5,Mai,2018,Qui,Thales Santos
HL4379,Televisão,4,Ylana,Teraoka,2018-06-19,Belo Horizonte,2500.0,10000.0,19,6,Jun,2018,Ter,Ylana Teraoka
HL1918,iPhone,2,Caio,Silva,2018-08-10,Belo Horizonte,5300.0,10600.0,10,8,Ago,2018,Sex,Caio Silva
HL9962,Android,5,Milena,Almeida,2018-04-19,Belo Horizonte,3400.0,17000.0,19,4,Abr,2018,Qui,Milena Almeida
HL1148,Câmera,5,Sarah,Souza,2018-02-11,Belo Horizonte,2100.0,10500.0,11,2,Fev,2018,Dom,Sarah Souza
HL7348,SmartWatch,2,Karine,Barros,2018-11-16,Belo Horizonte,1400.0,2800.0,16,11,Nov,2018,Sex,Karine Barros
HL4379,Televisão,4,Alon,Palmeira,2018-02-22,Belo Horizonte,2500.0,10000.0,22,2,Fev,2018,Qui,Alon Palmeira
HL8851,Notebook,1,Natalia,Andrade,2018-03-13,Belo Horizonte,3500.0,3500.0,13,3,Mar,2018,Ter,Natalia Andrade
HL4379,Televisão,4,João,Junior,2018-08-14,Belo Horizonte,2500.0,10000.0,14,8,Ago,2018,Ter,João Junior
HL1918,iPhone,4,Carla,Zakhm,2018-10-12,Belo Horizonte,5300.0,21200.0,12,10,Out,2018,Sex,Carla Zakhm
HL9962,Android,4,Andre,Sampaio,2018-11-02,Belo Horizonte,3400.0,13600.0,2,11,Nov,2018,Sex,Andre Sampaio
HL8851,Notebook,2,Guilherme,Merotto,2018-02-27,Belo Horizonte,3500.0,7000.0,27,2,Fev,2018,Ter,Guilherme Merotto
HL9962,Android,5,Livia,Cozendey,2018-05-19,Belo Horizonte,3400.0,17000.0,19,5,Mai,2018,Sáb,Livia Cozendey
HL2714,Tablet,3,Joao,Pereira,2018-10-28,Belo Horizonte,1600.0,4800.0,28,10,Out,2018,Dom,Joao Pereira
HL4379,Televisão,1,Juan,Barbosa,2018-12-21,Belo Horizonte,2500.0,2500.0,21,12,Dez,2018,Sex,Juan Barbosa
HL4379,Televisão,2,Gabriel,Puntel,2018-03-20,Belo Horizonte,2500.0,5000.0,20,3,Mar,2018,Ter,Gabriel Puntel
HL2714,Tablet,5,Wilson,Vianna,2018-02-10,Belo Horizonte,1600.0,8000.0,10,2,Fev,2018,Sáb,Wilson Vianna
HL1148,Câmera,2,Beatriz,Nogueira,2018-11-07,Belo Horizonte,2100.0,4200.0,7,11,Nov,2018,Qua,Beatriz Nogueira
HL4379,Televisão,3,Victor,Gomes,2018-06-11,Belo Horizonte,2500.0,7500.0,11,6,Jun,2018,Seg,Victor Gomes
HL8851,Notebook,1,Eduardo,Pacheco,2018-11-25,Belo Horizonte,3500.0,3500.0,25,11,Nov,2018,Dom,Eduardo Pacheco
HL4379,Televisão,5,José,Jesus,2018-08-12,Belo Horizonte,2500.0,12500.0,12,8,Ago,2018,Dom,José Jesus
HL1918,iPhone,3,Anízio,Carvalho,2018-09-25,Belo Horizonte,5300.0,15900.0,25,9,Set,2018,Ter,Anízio Carvalho
HL1918,iPhone,5,Eric,Carvalho,2018-12-26,Belo Horizonte,5300.0,26500.0,26,12,Dez,2018,Qua,Eric Carvalho
HL1918,iPhone,5,Amanda,Procaci,2018-08-28,Belo Horizonte,5300.0,26500.0,28,8,Ago,2018,Ter,Amanda Procaci
HL8851,Notebook,2,Amanda,Machado,2018-08-16,Belo Horizonte,3500.0,7000.0,16,8,Ago,2018,Qui,Amanda Machado
HL9962,Android,1,Bruna,Franco,2018-09-30,Belo Horizonte,3400.0,3400.0,30,9,Set,2018,Dom,Bruna Franco
HL1148,Câmera,2,Luíza,Melo,2018-10-04,Belo Horizonte,2100.0,4200.0,4,10,Out,2018,Qui,Luíza Melo
HL4379,Televisão,2,Luiza,Farias,2018-04-02,Belo Horizonte,2500.0,5000.0,2,4,Abr,2018,Seg,Luiza Farias
HL1918,iPhone,1,Gabriel,Pereira,2018-02-23,Belo Horizonte,5300.0,5300.0,23,2,Fev,2018,Sex,Gabriel Pereira
HL1148,Câmera,2,Glenda,Santos,2018-04-03,Belo Horizonte,2100.0,4200.0,3,4,Abr,2018,Ter,Glenda Santos
HL1918,iPhone,3,Raphael,Mattos,2018-09-21,Belo Horizonte,5300.0,15900.0,21,9,Set,2018,Sex,Raphael Mattos
HL1148,Câmera,4,Helena,Chafin,2018-11-18,Belo Horizonte,2100.0,8400.0,18,11,Nov,2018,Dom,Helena Chafin
HL9962,Android,5,Wendela,Mariz,2018-12-12,Belo Horizonte,3400.0,17000.0,12,12,Dez,2018,Qua,Wendela Mariz
HL1918,iPhone,5,Morgana,Correa,2018-11-03,Belo Horizonte,5300.0,26500.0,3,11,Nov,2018,Sáb,Morgana Correa
HL8851,Notebook,4,Gabrielle,Porto,2018-12-29,Belo Horizonte,3500.0,14000.0,29,12,Dez,2018,Sáb,Gabrielle Porto
HL1918,iPhone,4,Audir,Franco,2018-11-16,Belo Horizonte,5300.0,21200.0,16,11,Nov,2018,Sex,Audir Franco
HL2714,Tablet,1,Patrícia,Ferreira,2018-05-24,Belo Horizonte,1600.0,1600.0,24,5,Mai,2018,Qui,Patrícia Ferreira
HL7348,SmartWatch,3,Gabriella,Lopes,2018-10-30,Belo Horizonte,1400.0,4200.0,30,10,Out,2018,Ter,Gabriella Lopes
HL4379,Televisão,2,Silvio,Fahrnholz,2018-05-06,Belo Horizonte,2500.0,5000.0,6,5,Mai,2018,Dom,Silvio Fahrnholz
HL4379,Televisão,5,Breno,Caputo,2018-06-26,Belo Horizonte,2500.0,12500.0,26,6,Jun,2018,Ter,Breno Caputo
HL2714,Tablet,5,Beatriz,Cavalcanti,2018-05-21,Belo Horizonte,1600.0,8000.0,21,5,Mai,2018,Seg,Beatriz Cavalcanti
HL4379,Televisão,5,Bruna,Ramos,2018-02-10,Belo Horizonte,2500.0,12500.0,10,2,Fev,2018,Sáb,Bruna Ramos
HL7348,SmartWatch,3,João,Alves,2018-09-11,Belo Horizonte,1400.0,4200.0,11,9,Set,2018,Ter,João Alves
HL1918,iPhone,4,Bruna,Soares,2018-05-04,Belo Horizonte,5300.0,21200.0,4,5,Mai,2018,Sex,Bruna Soares
HL9962,Android,5,Diego,Rodrigues,2018-05-09,Belo Horizonte,3400.0,17000.0,9,5,Mai,2018,Qua,Diego Rodrigues
HL8851,Notebook,1,Mayara,Soares,2018-11-12,Belo Horizonte,3500.0,3500.0,12,11,Nov,2018,Seg,Mayara Soares
HL8851,Notebook,3,Andre,Sampaio,2018-07-18,Belo Horizonte,3500.0,10500.0,18,7,Jul,2018,Qua,Andre Sampaio
HL9962,Android,2,Isabella,Santos,2018-11-28,Belo Horizonte,3400.0,6800.0,28,11,Nov,2018,Qua,Isabella Santos
HL1918,iPhone,1,Lucas,Machado,2018-09-06,Belo Horizonte,5300.0,5300.0,6,9,Set,2018,Qui,Lucas Machado
HL7348,SmartWatch,1,Carolina,Bernardes,2018-11-04,Belo Horizonte,1400.0,1400.0,4,11,Nov,2018,Dom,Carolina Bernardes
HL9962,Android,3,Allan,Candido,2018-03-04,Belo Horizonte,3400.0,10200.0,4,3,Mar,2018,Dom,Allan Candido
HL9962,Android,1,Lucas,Reis,2018-10-31,Belo Horizonte,3400.0,3400.0,31,10,Out,2018,Qua,Lucas Reis
HL7348,SmartWatch,3,Mariana,Sousa,2018-01-06,Belo Horizonte,1400.0,4200.0,6,1,Jan,2018,Sáb,Mariana Sousa
HL1148,Câmera,2,Lucas,Aragão,2018-03-17,Belo Horizonte,2100.0,4200.0,17,3,Mar,2018,Sáb,Lucas Aragão
HL7348,SmartWatch,1,Isaac,Santos,2018-08-13,Belo Horizonte,1400.0,1400.0,13,8,Ago,2018,Seg,Isaac Santos
HL1148,Câmera,5,Daniel,Valente,2018-05-26,Belo Horizonte,2100.0,10500.0,26,5,Mai,2018,Sáb,Daniel Valente
HL8851,Notebook,3,Beatriz,Perdomo,2018-06-02,Belo Horizonte,3500.0,10500.0,2,6,Jun,2018,Sáb,Beatriz Perdomo
HL2714,Tablet,5,Elena,Barreto,2018-03-08,Belo Horizonte,1600.0,8000.0,8,3,Mar,2018,Qui,Elena Barreto
HL2714,Tablet,3,Guilherme,Jordao,2018-05-25,Belo Horizonte,1600.0,4800.0,25,5,Mai,2018,Sex,Guilherme Jordao
HL8851,Notebook,2,Morgana,Correa,2018-09-22,Belo Horizonte,3500.0,7000.0,22,9,Set,2018,Sáb,Morgana Correa
HL1918,iPhone,5,Glenda,Santos,2018-06-16,Belo Horizonte,5300.0,26500.0,16,6,Jun,2018,Sáb,Glenda Santos
HL1918,iPhone,1,Carlos,Assis,2018-06-08,Belo Horizonte,5300.0,5300.0,8,6,Jun,2018,Sex,Carlos Assis
HL1918,iPhone,3,Rafael,Guimarães,2018-09-02,Belo Horizonte,5300.0,15900.0,2,9,Set,2018,Dom,Rafael Guimarães
HL9962,Android,1,Carlos,Cardoso,2018-07-09,Belo Horizonte,3400.0,3400.0,9,7,Jul,2018,Seg,Carlos Cardoso
HL4379,Televisão,2,Marianna,Pestana,2018-06-30,Belo Horizonte,2500.0,5000.0,30,6,Jun,2018,Sáb,Marianna Pestana
HL8851,Notebook,4,Lucas,Coelho,2018-10-01,Belo Horizonte,3500.0,14000.0,1,10,Out,2018,Seg,Lucas Coelho
HL1918,iPhone,1,João,Fonseca,2018-03-23,Belo Horizonte,5300.0,5300.0,23,3,Mar,2018,Sex,João Fonseca
HL8851,Notebook,4,Jeferson,Costa,2018-06-14,Belo Horizonte,3500.0,14000.0,14,6,Jun,2018,Qui,Jeferson Costa
HL4379,Televisão,1,Milena,Almeida,2018-10-21,Belo Horizonte,2500.0,2500.0,21,10,Out,2018,Dom,Milena Almeida
HL1918,iPhone,1,Cézar,Santos,2018-12-26,Belo Horizonte,5300.0,5300.0,26,12,Dez,2018,Qua,Cézar Santos
